Specimen number (included),2
Modulus (Automatic Young's),"253,111.78885",MPa
Length,"26.00000",mm
Specimen ID,"0031"
Thickness,"2.01700",mm
Width,"10.19100",mm
Tensile stress at Tensile strength,"720.62848",MPa
Tensile strain (Strain 1) at Tensile strength,"0.02817",mm/mm

Time,Extension,Load,Tensile strain (Strain 1),Tensile stress
"115.43400","1.56487","13,271.30371","2.1179","645.6407"
"115.53400","1.56644","13,281.23340","2.1239","646.1238"
"115.63400","1.56819","13,298.33008","2.1307","646.9555"
"115.73400","1.57031","13,321.13184","2.1388","648.0648"
"115.83400","1.57137","13,324.59473","2.1429","648.2333"
"115.93400","1.57287","13,330.54004","2.1487","648.5225"
"116.03400","1.57512","13,360.02637","2.1573","649.9570"
"116.13400","1.57656","13,369.68945","2.1629","650.4271"
"116.23400","1.57806","13,380.22461","2.1686","650.9396"
"116.33400","1.57994","13,395.98047","2.1758","651.7062"
"116.43400","1.58200","13,419.33496","2.1838","652.8423"
"116.53400","1.58312","13,424.97949","2.1881","653.1169"
"116.63400","1.58444","13,426.71387","2.1932","653.2013"
"116.73400","1.58669","13,454.72070","2.2018","654.5638"
"116.83400","1.58819","13,467.17578","2.2076","655.1697"
"116.93400","1.58975","13,479.55566","2.2136","655.7720"
"117.03400","1.59169","13,494.81934","2.2210","656.5146"
"117.13400","1.59369","13,519.28125","2.2287","657.7047"
"117.23400","1.59481","13,524.79883","2.2331","657.9731"
"117.33400","1.59606","13,525.77246","2.2379","658.0204"
"117.43400","1.59831","13,551.48730","2.2465","659.2715"
"117.53400","1.59994","13,567.73242","2.2528","660.0618"
"117.63400","1.60150","13,579.02148","2.2588","660.6110"
"117.73400","1.60325","13,591.46191","2.2655","661.2162"
"117.83400","1.60512","13,610.17676","2.2727","662.1266"
"117.93400","1.60662","13,625.90234","2.2785","662.8917"
"118.03400","1.60775","13,625.64258","2.2828","662.8791"
"118.13400","1.60994","13,647.13281","2.2912","663.9246"
"118.23400","1.61162","13,666.08691","2.2977","664.8467"
"118.33400","1.61306","13,676.70410","2.3033","665.3632"
"118.43400","1.61481","13,688.82812","2.3100","665.9530"
"118.53400","1.61681","13,710.49414","2.3177","667.0070"
"118.63400","1.61844","13,727.08203","2.3239","667.8140"
"118.73400","1.61944","13,724.57715","2.3278","667.6922"
"118.83400","1.62144","13,740.89551","2.3355","668.4860"
"118.93400","1.62331","13,766.38867","2.3427","669.7263"
"119.03400","1.62487","13,777.34375","2.3487","670.2592"
"119.13400","1.62650","13,788.95312","2.3549","670.8240"
"119.23400","1.62844","13,807.25488","2.3624","671.7144"
"119.33400","1.63012","13,826.31543","2.3689","672.6417"
"119.43400","1.63112","13,825.15625","2.3727","672.5853"
"119.53400","1.63300","13,839.77246","2.3799","673.2963"
"119.63400","1.63500","13,867.73242","2.3876","674.6566"
"119.73400","1.63656","13,877.18066","2.3936","675.1163"
"119.83400","1.63812","13,887.64258","2.3996","675.6252"
"119.93400","1.63994","13,905.33398","2.4066","676.4859"
"120.03400","1.64187","13,926.78613","2.4141","677.5295"
"120.13400","1.64294","13,927.99023","2.4182","677.5881"
"120.23400","1.64456","13,937.29883","2.4244","678.0410"
"120.33400","1.64669","13,969.03223","2.4326","679.5848"
"120.43400","1.64812","13,974.48926","2.4381","679.8502"
"120.53400","1.64969","13,985.98145","2.4441","680.4093"
"120.63400","1.65169","14,008.04102","2.4518","681.4825"
"120.73400","1.65362","14,027.66113","2.4593","682.4370"
"120.83400","1.65469","14,030.91504","2.4633","682.5953"
"120.93400","1.65612","14,035.96289","2.4689","682.8409"
"121.03400","1.65837","14,065.83496","2.4775","684.2941"
"121.13400","1.65987","14,077.78711","2.4833","684.8756"
"121.23400","1.66144","14,088.03613","2.4893","685.3742"
"121.33400","1.66331","14,107.25293","2.4965","686.3091"
"121.43400","1.66525","14,125.80566","2.5040","687.2117"
"121.53400","1.66644","14,132.62793","2.5085","687.5436"
"121.63400","1.66775","14,136.22949","2.5136","687.7188"
"121.73400","1.67006","14,164.62402","2.5225","689.1002"
"121.83400","1.67162","14,178.38379","2.5285","689.7696"
"121.93400","1.67312","14,187.97266","2.5343","690.2361"
"122.03400","1.67494","14,203.87012","2.5412","691.0095"
"122.13400","1.67687","14,223.35352","2.5487","691.9573"
"122.23400","1.67819","14,236.09961","2.5537","692.5775"
"122.33400","1.67944","14,235.76953","2.5585","692.5613"
"122.43400","1.68175","14,261.74512","2.5674","693.8251"
"122.53400","1.68312","14,274.42090","2.5727","694.4417"
"122.63400","1.68475","14,286.51855","2.5790","695.0303"
"122.73400","1.68662","14,302.85254","2.5862","695.8249"
"122.83400","1.68869","14,324.81445","2.5941","696.8934"
"122.93400","1.69000","14,336.79785","2.5992","697.4763"
"123.03400","1.69106","14,334.70508","2.6033","697.3745"
"123.13400","1.69319","14,355.99512","2.6114","698.4103"
"123.23400","1.69494","14,378.39258","2.6182","699.4999"
"123.33400","1.69644","14,388.19727","2.6239","699.9769"
"123.43400","1.69819","14,402.59180","2.6307","700.6772"
"123.53400","1.70012","14,422.86523","2.6381","701.6635"
"123.63400","1.70169","14,438.92090","2.6441","702.4446"
"123.73400","1.70275","14,437.59473","2.6482","702.3801"
"123.83400","1.70469","14,453.17285","2.6557","703.1379"
"123.93400","1.70669","14,481.81836","2.6633","704.5315"
"124.03400","1.70825","14,490.07422","2.6694","704.9331"
"124.13400","1.70981","14,500.63574","2.6754","705.4470"
"124.23400","1.71162","14,518.62891","2.6823","706.3223"
"124.33400","1.71350","14,540.55469","2.6895","707.3890"
"124.43400","1.71450","14,538.51465","2.6934","707.2897"
"124.53400","1.71637","14,551.73633","2.7006","707.9330"
"124.63400","1.71831","14,580.59668","2.7081","709.3370"
"124.73400","1.71981","14,586.29980","2.7138","709.6144"
"124.83400","1.72144","14,598.93555","2.7201","710.2292"
"124.93400","1.72325","14,618.02539","2.7270","711.1579"
"125.03400","1.72531","14,640.87402","2.7350","712.2695"
"125.13400","1.72625","14,640.82910","2.7386","712.2673"
"125.23400","1.72787","14,648.39258","2.7448","712.6353"
"125.33400","1.73006","14,679.46289","2.7533","714.1468"
"125.43400","1.73150","14,688.86621","2.7588","714.6042"
"125.53400","1.73300","14,698.45508","2.7646","715.0707"
"125.63400","1.73506","14,717.78027","2.7725","716.0109"
"125.73400","1.73694","14,739.14648","2.7797","717.0504"
"125.83400","1.73800","14,740.66992","2.7838","717.1245"
"125.93400","1.73944","14,744.96582","2.7893","717.3334"
"126.03400","1.74175","14,775.96191","2.7982","718.8414"
"126.13400","1.74325","14,787.59082","2.8040","719.4071"
"126.23400","1.74481","14,799.82324","2.8100","720.0023"
"126.33400","1.74656","14,812.69629","2.8167","720.6285"
"126.42200","1.74862","14,606.49707","2.8246","710.5970"
"126.42400","1.74894","14,264.71875","2.8258","693.9697"
"126.42600","1.74925","13,754.45117","2.8270","669.1455"
"126.42800","1.74962","13,126.55176","2.8285","638.5986"
"126.43000","1.75000","12,417.12402","2.8299","604.0854"
"126.43200","1.75037","11,642.41016","2.8314","566.3961"
"126.43400","1.75081","10,821.19824","2.8331","526.4446"
"126.43600","1.75119","9,976.76074","2.8345","485.3632"
"126.43800","1.75156","9,126.57227","2.8359","444.0021"
"126.44000","1.75194","8,282.01367","2.8374","402.9148"
